"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-01","2022","01","01","","-8.8","","-21.5","","-15.2","","33.2","","0.0","","","","","","0.0","","","","15","","48",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-02","2022","01","02","","-6.0","","-9.3","","-7.7","","25.7","","0.0","","","","","","0.0","","","","14","","58",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-03","2022","01","03","","-4.7","","-7.6","","-6.2","","24.2","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-04","2022","01","04","","-5.6","","-9.3","","-7.5","","25.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-05","2022","01","05","","-9.0","","-13.7","","-11.4","","29.4","","0.0","","","","","","0.0","","","","32","","55",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-06","2022","01","06","","-11.3","","-14.5","","-12.9","","30.9","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-07","2022","01","07","","-3.3","","-11.5","","-7.4","","25.4","","0.0","","","","","","0.0","","","","1","","35",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-08","2022","01","08","","-4.3","","-10.1","","-7.2","","25.2","","0.0","","","","","","0.0","","","","36","","42",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-09","2022","01","09","","-0.7","","-8.7","","-4.7","","22.7","","0.0","","","","","","1.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-10","2022","01","10","","-0.3","","-6.2","","-3.3","","21.3","","0.0","","","","","","0.0","","","","13","","37",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-11","2022","01","11","","2.4","","-0.9","","0.8","","17.2","","0.0","","","","","","26.0","","","","17","","67",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-12","2022","01","12","","1.4","","-0.1","","0.7","","17.3","","0.0","","","","","","36.6","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-13","2022","01","13","","2.0","","0.3","","1.2","","16.8","","0.0","","","","","","3.4","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-14","2022","01","14","","3.3","","0.3","","1.8","","16.2","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-15","2022","01","15","","3.5","","0.2","","1.9","","16.1","","0.0","","","","","","0.4","","","","17","","50",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-16","2022","01","16","","2.3","","0.2","","1.3","","16.7","","0.0","","","","","","4.0","","","","15","","35",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-17","2022","01","17","","2.7","","0.1","","1.4","","16.6","","0.0","","","","","","6.0","","","","14","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-18","2022","01","18","","4.1","","-2.8","","0.7","","17.3","","0.0","","","","","","0.4","","","","33","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-19","2022","01","19","","-0.6","","-7.9","","-4.3","","22.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-20","2022","01","20","","-1.0","","-4.0","","-2.5","","20.5","","0.0","","","","","","3.8","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-21","2022","01","21","","-0.1","","-5.1","","-2.6","","20.6","","0.0","","","","","","6.4","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-22","2022","01","22","","1.0","","-5.2","","-2.1","","20.1","","0.0","","","","","","9.5","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-23","2022","01","23","","0.6","","-1.6","","-0.5","","18.5","","0.0","","","","","","3.5","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-24","2022","01","24","","2.1","","-3.4","","-0.7","","18.7","","0.0","","","","","","0.0","","","","33","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-25","2022","01","25","","0.3","","-2.2","","-1.0","","19.0","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-26","2022","01","26","","0.3","","-2.2","","-1.0","","19.0","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-27","2022","01","27","","-1.4","","-3.4","","-2.4","","20.4","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-28","2022","01","28","","-1.9","","-5.2","","-3.6","","21.6","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-29","2022","01","29","","-1.3","","-5.7","","-3.5","","21.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-30","2022","01","30","","0.0","","-3.1","","-1.6","","19.6","","0.0","","","","","","1.5","","","","18","","48",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-01-31","2022","01","31","","2.6","","-6.3","","-1.9","","19.9","","0.0","","","","","","12.3","","","","3","","42",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-01","2022","02","01","","0.5","","-10.8","","-5.2","","23.2","","0.0","","","","","","0.2","","","","33","","50",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-02","2022","02","02","","-5.3","","-13.9","","-9.6","","27.6","","0.0","","","","","","0.0","","","","32","","52",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-03","2022","02","03","","-5.7","","-8.9","","-7.3","","25.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-04","2022","02","04","","-2.9","","-6.1","","-4.5","","22.5","","0.0","","","","","","0.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-05","2022","02","05","","0.8","","-5.7","","-2.5","","20.5","","0.0","","","","","","6.9","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-06","2022","02","06","","2.2","","-3.4","","-0.6","","18.6","","0.0","","","","","","16.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-07","2022","02","07","","","M","","M","","M","","M","","M","","","","","0.0","","","","12","","42",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-08","2022","02","08","","0.9","","-3.8","","-1.5","","19.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-09","2022","02","09","","2.9","","-0.4","","1.3","","16.7","","0.0","","","","","","1.3","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-10","2022","02","10","","5.9","","-3.4","","1.3","","16.7","","0.0","","","","","","0.0","","","","35","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-11","2022","02","11","","5.8","","-6.3","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-12","2022","02","12","","1.3","","-10.3","","-4.5","","22.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-13","2022","02","13","","3.3","","-7.5","","-2.1","","20.1","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-14","2022","02","14","","3.5","","-4.6","","-0.6","","18.6","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-15","2022","02","15","","3.8","","-5.4","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-16","2022","02","16","","6.3","","-3.1","","1.6","","16.4","","0.0","","","","","","0.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-17","2022","02","17","","1.5","","-3.2","","-0.9","","18.9","","0.0","","","","","","7.3","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-18","2022","02","18","","2.9","","0.1","","1.5","","16.5","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-19","2022","02","19","","3.1","","0.2","","1.7","","16.3","","0.0","","","","","","11.8","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-20","2022","02","20","","4.6","","-1.3","","1.7","","16.3","","0.0","","","","","","0.0","","","","33","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-21","2022","02","21","","-0.5","","-7.2","","-3.9","","21.9","","0.0","","","","","","0.0","","","","33","","59",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-22","2022","02","22","","-3.8","","-11.5","","-7.7","","25.7","","0.0","","","","","","0.0","","","","2","","54",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-23","2022","02","23","","-8.2","","-17.8","","-13.0","","31.0","","0.0","","","","","","0.0","","","","34","","37",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-24","2022","02","24","","-2.9","","-16.5","","-9.7","","27.7","","0.0","","","","","","0.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-25","2022","02","25","","-2.6","","-14.0","","-8.3","","26.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-26","2022","02","26","","0.7","","-13.0","","-6.2","","24.2","","0.0","","","","","","0.0","","","","15","","45",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-27","2022","02","27","","1.7","","-2.5","","-0.4","","18.4","","0.0","","","","","","5.5","","","","16","","50",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-02-28","2022","02","28","","2.0","","-0.2","","0.9","","17.1","","0.0","","","","","","15.2","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-01","2022","03","01","","2.8","","-0.1","","1.4","","16.6","","0.0","","","","","","4.1","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-02","2022","03","02","","2.6","","0.4","","1.5","","16.5","","0.0","","","","","","5.1","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-03","2022","03","03","","5.6","","0.2","","2.9","","15.1","","0.0","","","","","","1.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-04","2022","03","04","","8.2","","-2.6","","2.8","","15.2","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-05","2022","03","05","","7.8","","-4.4","","1.7","","16.3","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-06","2022","03","06","","6.6","","-3.6","","1.5","","16.5","","0.0","","","","","","0.0","","","","33","","32",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-07","2022","03","07","","9.6","","-3.2","","3.2","","14.8","","0.0","","","","","","0.0","","","","33","","48",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-08","2022","03","08","","3.9","","-3.8","","0.1","","17.9","","0.0","","","","","","0.0","","","","33","","55",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-09","2022","03","09","","1.6","","-8.8","","-3.6","","21.6","","0.0","","","","","","0.0","","","","33","","35",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-10","2022","03","10","","1.5","","-9.5","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-11","2022","03","11","","0.7","","-4.5","","-1.9","","19.9","","0.0","","","","","","0.0","","","","17","","42",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-12","2022","03","12","","2.0","","-0.9","","0.6","","17.4","","0.0","","","","","","8.6","","","","13","","33",""
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-13","2022","03","13","","4.4","","-0.1","","2.2","","15.8","","0.0","","","","","","1.5","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-14","2022","03","14","","5.9","","0.5","","3.2","","14.8","","0.0","","","","","","3.0","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-15","2022","03","15","","5.1","","0.6","","2.9","","15.1","","0.0","","","","","","13.9","","","","","M","","M"
"-118.18","50.97","REVELSTOKE A","1176745","2022-03-16","2022","03","16","","5.8","","0.3","","3.1","","14.9","","0.0","","","","","","0.2","","","","","M","","M"
